"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Providence County, RI"	"44007"	"2018"	"2018"	47	636084	7.4	5.7	0.0%
	"Providence County, RI"	"44007"	"2019"	"2019"	48	638931	7.5	6.1	0.0%
	"Providence County, RI"	"44007"	"2020 "	"2020"	64	636547	10.1	7.5	0.0%
	"Washington County, RI"	"44009"	"2009"	"2009"	10	127605	Unreliable	Unreliable	0.0%
	"Washington County, RI"	"44009"	"2015"	"2015"	12	126517	Unreliable	Unreliable	0.0%
	"Washington County, RI"	"44009"	"2016"	"2016"	18	126288	Unreliable	Unreliable	0.0%
	"Washington County, RI"	"44009"	"2017"	"2017"	15	126150	Unreliable	Unreliable	0.0%
	"Washington County, RI"	"44009"	"2019"	"2019"	13	125577	Unreliable	Unreliable	0.0%
	"Washington County, RI"	"44009"	"2020 "	"2020"	19	125746	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"1999"	"1999"	25	141379	17.7	19.1	0.0%
	"Aiken County, SC"	"45003"	"2000"	"2000"	21	142552	14.7	15.1	0.0%
	"Aiken County, SC"	"45003"	"2001"	"2001"	25	143676	17.4	17.4	0.0%
	"Aiken County, SC"	"45003"	"2002"	"2002"	31	145226	21.3	21.3	0.0%
	"Aiken County, SC"	"45003"	"2003"	"2003"	31	146793	21.1	20.5	0.0%
	"Aiken County, SC"	"45003"	"2004"	"2004"	19	148746	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2005"	"2005"	24	150152	16.0	14.8	0.0%
	"Aiken County, SC"	"45003"	"2006"	"2006"	25	152577	16.4	15.3	0.0%
	"Aiken County, SC"	"45003"	"2007"	"2007"	19	154814	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2008"	"2008"	28	156896	17.8	15.4	0.0%
	"Aiken County, SC"	"45003"	"2009"	"2009"	30	158499	18.9	16.6	0.0%
	"Aiken County, SC"	"45003"	"2010"	"2010"	12	160099	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2011"	"2011"	17	160682	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2013"	"2013"	16	164176	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2014"	"2014"	18	164753	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2015"	"2015"	12	165829	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2016"	"2016"	10	167458	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2017"	"2017"	13	168179	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2018"	"2018"	12	169401	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2019"	"2019"	13	170872	Unreliable	Unreliable	0.0%
	"Aiken County, SC"	"45003"	"2020 "	"2020"	30	172895	17.4	11.9	0.0%
	"Anderson County, SC"	"45007"	"1999"	"1999"	20	164029	12.2	11.9	0.0%
	"Anderson County, SC"	"45007"	"2000"	"2000"	17	165740	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2001"	"2001"	14	168881	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2003"	"2003"	13	171862	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2004"	"2004"	14	173539	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2005"	"2005"	18	175467	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2006"	"2006"	20	178579	11.2	10.0	0.0%
	"Anderson County, SC"	"45007"	"2007"	"2007"	12	181543	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2008"	"2008"	12	184520	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2009"	"2009"	15	186544	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2011"	"2011"	22	188488	11.7	9.9	0.0%
	"Anderson County, SC"	"45007"	"2012"	"2012"	19	189355	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2013"	"2013"	21	190641	11.0	9.0	0.0%
	"Anderson County, SC"	"45007"	"2014"	"2014"	25	192810	13.0	10.5	0.0%
	"Anderson County, SC"	"45007"	"2015"	"2015"	19	194692	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2016"	"2016"	16	196569	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2017"	"2017"	24	198759	12.1	9.8	0.0%
	"Anderson County, SC"	"45007"	"2018"	"2018"	17	200482	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2019"	"2019"	17	202558	Unreliable	Unreliable	0.0%
	"Anderson County, SC"	"45007"	"2020 "	"2020"	13	204353	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2010"	"2010"	10	15987	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2013"	"2013"	10	15430	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2014"	"2014"	11	15182	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2018"	"2018"	14	14275	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2019"	"2019"	13	14066	Unreliable	Unreliable	0.0%
	"Bamberg County, SC"	"45009"	"2020 "	"2020"	12	13906	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"1999"	"1999"	14	117975	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2000"	"2000"	11	120937	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2004"	"2004"	11	136331	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2005"	"2005"	12	141498	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2006"	"2006"	10	147213	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2008"	"2008"	11	156399	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2009"	"2009"	15	159737	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2011"	"2011"	16	164684	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2013"	"2013"	17	171838	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2014"	"2014"	13	175852	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2015"	"2015"	23	179589	12.8	8.4	0.0%
	"Beaufort County, SC"	"45013"	"2016"	"2016"	28	183149	15.3	9.7	0.0%
	"Beaufort County, SC"	"45013"	"2017"	"2017"	11	186844	Unreliable	Unreliable	0.0%
	"Beaufort County, SC"	"45013"	"2018"	"2018"	25	188715	13.2	7.6	0.0%
	"Beaufort County, SC"	"45013"	"2019"	"2019"	24	192122	12.5	6.9	0.0%
	"Beaufort County, SC"	"45013"	"2020 "	"2020"	29	195656	14.8	7.7	0.0%
	"Berkeley County, SC"	"45015"	"1999"	"1999"	10	141956	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2002"	"2002"	11	146733	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2003"	"2003"	20	148035	13.5	21.0	0.0%
	"Berkeley County, SC"	"45015"	"2004"	"2004"	13	151789	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2008"	"2008"	13	171099	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2010"	"2010"	13	177843	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2011"	"2011"	12	183525	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2014"	"2014"	11	198205	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2016"	"2016"	17	210898	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2017"	"2017"	12	217937	Unreliable	Unreliable	0.0%
	"Berkeley County, SC"	"45015"	"2018"	"2018"	20	221091	9.0	10.0	0.0%
	"Berkeley County, SC"	"45015"	"2019"	"2019"	20	227907	8.8	9.6	0.0%
	"Berkeley County, SC"	"45015"	"2020 "	"2020"	27	235987	11.4	11.5	0.0%
	"Charleston County, SC"	"45019"	"1999"	"1999"	22	309247	7.1	7.8	0.0%
	"Charleston County, SC"	"45019"	"2000"	"2000"	37	309969	11.9	13.1	0.0%
	"Charleston County, SC"	"45019"	"2001"	"2001"	29	313065	9.3	9.9	0.0%
	"Charleston County, SC"	"45019"	"2002"	"2002"	28	317379	8.8	9.3	0.0%
	"Charleston County, SC"	"45019"	"2003"	"2003"	36	321222	11.2	12.2	0.0%
	"Charleston County, SC"	"45019"	"2004"	"2004"	29	328105	8.8	9.5	0.0%
	"Charleston County, SC"	"45019"	"2005"	"2005"	29	331589	8.7	9.1	0.0%
	"Charleston County, SC"	"45019"	"2006"	"2006"	20	334826	6.0	6.2	0.0%
	"Charleston County, SC"	"45019"	"2007"	"2007"	42	337147	12.5	12.6	0.0%
	"Charleston County, SC"	"45019"	"2008"	"2008"	38	341921	11.1	10.5	0.0%
	"Charleston County, SC"	"45019"	"2009"	"2009"	26	346795	7.5	7.6	0.0%
	"Charleston County, SC"	"45019"	"2010"	"2010"	27	350209	7.7	7.4	0.0%
	"Charleston County, SC"	"45019"	"2011"	"2011"	28	357704	7.8	7.7	0.0%
	"Charleston County, SC"	"45019"	"2012"	"2012"	34	365162	9.3	8.9	0.0%
	"Charleston County, SC"	"45019"	"2013"	"2013"	25	372803	6.7	6.0	0.0%
	"Charleston County, SC"	"45019"	"2014"	"2014"	39	381015	10.2	9.2	0.0%
	"Charleston County, SC"	"45019"	"2015"	"2015"	24	389262	6.2	5.7	0.0%
	"Charleston County, SC"	"45019"	"2016"	"2016"	23	396484	5.8	5.0	0.0%
	"Charleston County, SC"	"45019"	"2017"	"2017"	36	401438	9.0	8.2	0.0%
	"Charleston County, SC"	"45019"	"2018"	"2018"	38	405905	9.4	8.0	0.0%
	"Charleston County, SC"	"45019"	"2019"	"2019"	35	411406	8.5	6.9	0.0%
	"Charleston County, SC"	"45019"	"2020 "	"2020"	44	417981	10.5	9.0	0.0%
	"Chesterfield County, SC"	"45025"	"2005"	"2005"	14	44766	Unreliable	Unreliable	0.0%
	"Chesterfield County, SC"	"45025"	"2006"	"2006"	11	45103	Unreliable	Unreliable	0.0%
	"Clarendon County, SC"	"45027"	"2005"	"2005"	10	33847	Unreliable	Unreliable	0.0%
	"Clarendon County, SC"	"45027"	"2020 "	"2020"	12	33415	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"1999"	"1999"	10	37891	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2002"	"2002"	13	38463	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2004"	"2004"	10	38672	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2006"	"2006"	11	38608	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2008"	"2008"	10	39014	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2010"	"2010"	14	38892	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2011"	"2011"	12	38611	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2012"	"2012"	10	38153	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2013"	"2013"	13	37788	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2015"	"2015"	10	37731	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2017"	"2017"	11	37611	Unreliable	Unreliable	0.0%
	"Colleton County, SC"	"45029"	"2018"	"2018"	15	37660	Unreliable	Unreliable	0.0%
	"Darlington County, SC"	"45031"	"1999"	"1999"	10	67029	Unreliable	Unreliable	0.0%
	"Darlington County, SC"	"45031"	"2007"	"2007"	10	68489	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2005"	"2005"	12	113235	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2009"	"2009"	12	133560	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2010"	"2010"	12	136555	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2014"	"2014"	10	148469	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2015"	"2015"	10	152478	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2016"	"2016"	11	153773	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2017"	"2017"	15	156456	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2018"	"2018"	17	160647	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2019"	"2019"	16	162809	Unreliable	Unreliable	0.0%
	"Dorchester County, SC"	"45035"	"2020 "	"2020"	27	165737	16.3	15.7	0.0%
	"Florence County, SC"	"45041"	"1999"	"1999"	19	125612	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2001"	"2001"	12	126377	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2002"	"2002"	13	127343	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2004"	"2004"	17	129855	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2006"	"2006"	13	132489	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2007"	"2007"	14	133757	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2008"	"2008"	15	135032	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2012"	"2012"	12	137948	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2013"	"2013"	10	138326	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2014"	"2014"	15	139231	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2016"	"2016"	16	138742	Unreliable	Unreliable	0.0%
	"Florence County, SC"	"45041"	"2017"	"2017"	25	138566	18.0	16.7	0.0%
	"Florence County, SC"	"45041"	"2018"	"2018"	31	138159	22.4	19.2	0.0%
	"Florence County, SC"	"45041"	"2019"	"2019"	23	138293	16.6	13.3	0.0%
	"Florence County, SC"	"45041"	"2020 "	"2020"	22	137588	16.0	12.0	0.0%
	"Georgetown County, SC"	"45043"	"1999"	"1999"	11	55053	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2001"	"2001"	13	56800	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2002"	"2002"	16	57688	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2003"	"2003"	10	58387	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2004"	"2004"	10	59176	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2009"	"2009"	12	60369	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2011"	"2011"	10	59991	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2013"	"2013"	12	60440	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2014"	"2014"	12	60773	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2015"	"2015"	15	61298	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2016"	"2016"	11	61399	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2018"	"2018"	15	62249	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2019"	"2019"	13	62680	Unreliable	Unreliable	0.0%
	"Georgetown County, SC"	"45043"	"2020 "	"2020"	10	63353	Unreliable	Unreliable	0.0%
	"Greenville County, SC"	"45045"	"1999"	"1999"	23	374851	6.1	6.8	0.0%
	"Greenville County, SC"	"45045"	"2000"	"2000"	28	379616	7.4	7.9	0.0%
	"Greenville County, SC"	"45045"	"2001"	"2001"	19	385780	Unreliable	Unreliable	0.0%
	"Greenville County, SC"	"45045"	"2002"	"2002"	21	390197	5.4	5.5	0.0%
	"Greenville County, SC"	"45045"	"2003"	"2003"	22	394242	5.6	6.0	0.0%
	"Greenville County, SC"	"45045"	"2004"	"2004"	21	399319	5.3	5.4	0.0%
	"Greenville County, SC"	"45045"	"2005"	"2005"	25	405608	6.2	6.3	0.0%
	"Greenville County, SC"	"45045"	"2006"	"2006"	31	415957	7.5	7.5	0.0%
	"Greenville County, SC"	"45045"	"2007"	"2007"	27	427970	6.3	6.5	0.0%
	"Greenville County, SC"	"45045"	"2008"	"2008"	39	438742	8.9	9.2	0.0%
	"Greenville County, SC"	"45045"	"2009"	"2009"	27	446655	6.0	6.3	0.0%
	"Greenville County, SC"	"45045"	"2010"	"2010"	42	451225	9.3	9.0	0.0%
	"Greenville County, SC"	"45045"	"2011"	"2011"	36	461299	7.8	7.3	0.0%
	"Greenville County, SC"	"45045"	"2012"	"2012"	44	467605	9.4	9.0	0.0%
	"Greenville County, SC"	"45045"	"2013"	"2013"	28	474266	5.9	5.4	0.0%
	"Greenville County, SC"	"45045"	"2014"	"2014"	25	482752	5.2	5.0	0.0%
	"Greenville County, SC"	"45045"	"2015"	"2015"	40	491863	8.1	7.5	0.0%
	"Greenville County, SC"	"45045"	"2016"	"2016"	41	498766	8.2	7.3	0.0%
	"Greenville County, SC"	"45045"	"2017"	"2017"	36	506837	7.1	6.2	0.0%
	"Greenville County, SC"	"45045"	"2018"	"2018"	41	514213	8.0	7.0	0.0%
	"Greenville County, SC"	"45045"	"2019"	"2019"	31	523542	5.9	5.1	0.0%
	"Greenville County, SC"	"45045"	"2020 "	"2020"	43	532486	8.1	6.8	0.0%
	"Greenwood County, SC"	"45047"	"2000"	"2000"	12	66271	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2004"	"2004"	11	67255	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2006"	"2006"	11	68091	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2007"	"2007"	17	68198	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2008"	"2008"	13	68862	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2009"	"2009"	11	69598	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2010"	"2010"	15	69661	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2011"	"2011"	13	69835	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2016"	"2016"	18	70133	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2017"	"2017"	14	70355	Unreliable	Unreliable	0.0%
	"Greenwood County, SC"	"45047"	"2018"	"2018"	21	70741	29.7	22.4	0.0%
	"Greenwood County, SC"	"45047"	"2019"	"2019"	12	70811	Unreliable	Unreliable	0.0%
	"Hampton County, SC"	"45049"	"2008"	"2008"	10	21212	Unreliable	Unreliable	0.0%
	"Hampton County, SC"	"45049"	"2017"	"2017"	13	19602	Unreliable	Unreliable	0.0%
	"Hampton County, SC"	"45049"	"2019"	"2019"	11	19222	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"1999"	"1999"	22	191833	11.5	12.9	0.0%
	"Horry County, SC"	"45051"	"2000"	"2000"	12	196629	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2001"	"2001"	11	201982	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2002"	"2002"	15	206566	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2003"	"2003"	16	211725	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2004"	"2004"	15	219094	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2005"	"2005"	19	229899	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2006"	"2006"	21	242194	8.7	8.8	0.0%
	"Horry County, SC"	"45051"	"2007"	"2007"	13	252464	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2008"	"2008"	21	260609	8.1	8.2	0.0%
	"Horry County, SC"	"45051"	"2009"	"2009"	18	265640	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2010"	"2010"	17	269291	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2011"	"2011"	19	276340	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2012"	"2012"	26	282285	9.2	8.1	0.0%
	"Horry County, SC"	"45051"	"2013"	"2013"	29	289650	10.0	7.8	0.0%
	"Horry County, SC"	"45051"	"2014"	"2014"	14	298832	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2015"	"2015"	19	309199	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2016"	"2016"	15	322342	Unreliable	Unreliable	0.0%
	"Horry County, SC"	"45051"	"2017"	"2017"	25	333268	7.5	5.5	0.0%
	"Horry County, SC"	"45051"	"2018"	"2018"	22	344147	6.4	4.7	0.0%
	"Horry County, SC"	"45051"	"2019"	"2019"	28	354081	7.9	5.3	0.0%
	"Horry County, SC"	"45051"	"2020 "	"2020"	34	365449	9.3	6.4	0.0%
	"Kershaw County, SC"	"45055"	"2020 "	"2020"	19	67472	Unreliable	Unreliable	0.0%
	"Lancaster County, SC"	"45057"	"2000"	"2000"	11	61351	Unreliable	Unreliable	0.0%
	"Lancaster County, SC"	"45057"	"2017"	"2017"	10	92550	Unreliable	Unreliable	0.0%
	"Lancaster County, SC"	"45057"	"2020 "	"2020"	13	100926	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2000"	"2000"	17	69567	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2001"	"2001"	13	69407	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2005"	"2005"	10	67629	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2007"	"2007"	23	67172	34.2	31.2	0.0%
	"Laurens County, SC"	"45059"	"2008"	"2008"	16	67173	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2011"	"2011"	12	66528	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2013"	"2013"	10	66229	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2015"	"2015"	11	66623	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2016"	"2016"	12	66777	Unreliable	Unreliable	0.0%
	"Laurens County, SC"	"45059"	"2020 "	"2020"	13	67883	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2001"	"2001"	13	220099	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2002"	"2002"	13	222761	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2004"	"2004"	14	230832	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2005"	"2005"	10	235176	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2007"	"2007"	11	246461	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2009"	"2009"	14	258983	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2010"	"2010"	14	262391	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2012"	"2012"	15	270406	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2013"	"2013"	14	273752	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2014"	"2014"	11	277888	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2015"	"2015"	18	281833	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2016"	"2016"	27	286196	9.4	8.5	0.0%
	"Lexington County, SC"	"45063"	"2017"	"2017"	27	290642	9.3	8.4	0.0%
	"Lexington County, SC"	"45063"	"2018"	"2018"	19	295032	Unreliable	Unreliable	0.0%
	"Lexington County, SC"	"45063"	"2019"	"2019"	22	298750	7.4	6.8	0.0%
	"Lexington County, SC"	"45063"	"2020 "	"2020"	25	303946	8.2	7.0	0.0%
	"Marion County, SC"	"45067"	"2014"	"2014"	11	31933	Unreliable	Unreliable	0.0%
	"Marion County, SC"	"45067"	"2016"	"2016"	17	31726	Unreliable	Unreliable	0.0%
	"Marion County, SC"	"45067"	"2017"	"2017"	17	31293	Unreliable	Unreliable	0.0%
	"Marion County, SC"	"45067"	"2018"	"2018"	17	31039	Unreliable	Unreliable	0.0%
	"Marion County, SC"	"45067"	"2019"	"2019"	15	30657	Unreliable	Unreliable	0.0%
	"Marion County, SC"	"45067"	"2020 "	"2020"	12	30158	Unreliable	Unreliable	0.0%
	"Newberry County, SC"	"45071"	"2009"	"2009"	10	37413	Unreliable	Unreliable	0.0%
	"Newberry County, SC"	"45071"	"2020 "	"2020"	10	38445	Unreliable	Unreliable	0.0%
	"Oconee County, SC"	"45073"	"2007"	"2007"	10	72407	Unreliable	Unreliable	0.0%
	"Oconee County, SC"	"45073"	"2013"	"2013"	11	75045	Unreliable	Unreliable	0.0%
	"Oconee County, SC"	"45073"	"2014"	"2014"	12	75192	Unreliable	Unreliable	0.0%
	"Oconee County, SC"	"45073"	"2018"	"2018"	15	78374	Unreliable	Unreliable	0.0%
	"Oconee County, SC"	"45073"	"2020 "	"2020"	17	80015	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2002"	"2002"	17	91676	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2003"	"2003"	13	91788	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2004"	"2004"	21	91691	22.9	22.6	0.0%
	"Orangeburg County, SC"	"45075"	"2005"	"2005"	25	92197	27.1	24.5	0.0%
	"Orangeburg County, SC"	"45075"	"2006"	"2006"	10	91761	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2007"	"2007"	10	92626	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2008"	"2008"	20	92886	21.5	20.1	0.0%
	"Orangeburg County, SC"	"45075"	"2009"	"2009"	14	92755	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2010"	"2010"	19	92501	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2011"	"2011"	17	91910	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2012"	"2012"	14	91476	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2013"	"2013"	15	90942	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2014"	"2014"	22	90090	24.4	20.4	0.0%
	"Orangeburg County, SC"	"45075"	"2015"	"2015"	20	89208	22.4	19.8	0.0%
	"Orangeburg County, SC"	"45075"	"2016"	"2016"	18	87903	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2017"	"2017"	21	87476	24.0	18.5	0.0%
	"Orangeburg County, SC"	"45075"	"2018"	"2018"	18	86934	Unreliable	Unreliable	0.0%
	"Orangeburg County, SC"	"45075"	"2019"	"2019"	30	86175	34.8	24.6	0.0%
	"Orangeburg County, SC"	"45075"	"2020 "	"2020"	19	85343	Unreliable	Unreliable	0.0%
	"Pickens County, SC"	"45077"	"2014"	"2014"	11	120368	Unreliable	Unreliable	0.0%
	"Pickens County, SC"	"45077"	"2015"	"2015"	10	121691	Unreliable	Unreliable	0.0%
	"Pickens County, SC"	"45077"	"2020 "	"2020"	13	127983	Unreliable	Unreliable	0.0%
	"Richland County, SC"	"45079"	"1999"	"1999"	21	318034	6.6	8.7	0.0%
	"Richland County, SC"	"45079"	"2000"	"2000"	23	320677	7.2	9.3	0.0%
